Modelo,Idioma,Tiempo de entrenamiento,F1 (Entrenamiento),F1 (Evaluación)
CRF,Inglés,6.061863500000072,0.9885050194211101,0.9429682057162628
CRF,Español,41.24699550000014,0.9844458888606085,0.9580920434487797
CRF,Francés,43.9436396000001,0.9925564902286534,0.9726080962716084
CRF,Italiano,29.545918600000277,0.9903168633085969,0.969631706469363
CRF,Ruso,6.193228799999815,0.9947851119810082,0.9545232227869451
CRF,Japonés,13.289695200000097,0.9932331324252028,0.9585054142837516
CRF,Chino,7.99663929999997,0.9811121229336229,0.9085612174274442
